,ts_code,symbol,name,area,industry,list_date
460,001212.SZ,001212,中旗新材,广东,其他建材,20210823
461,001215.SZ,001215,千味央厨,河南,食品,20210906
462,001696.SZ,001696,宗申动力,重庆,摩托车,19970306
463,001872.SZ,001872,招商港口,深圳,港口,19930505
464,001896.SZ,001896,豫能控股,河南,火力发电,19980122
465,001914.SZ,001914,招商积余,深圳,房产服务,19940928
466,001965.SZ,001965,招商公路,天津,路桥,20171225
467,001979.SZ,001979,招商蛇口,深圳,全国地产,20151230
468,002001.SZ,002001,新和成,浙江,化学制药,20040625
469,002002.SZ,002002,鸿达兴业,江苏,化工原料,20040625
470,002003.SZ,002003,伟星股份,浙江,服饰,20040625
471,002004.SZ,002004,华邦健康,重庆,化学制药,20040625
472,002005.SZ,002005,ST德豪,安徽,家用电器,20040625
473,002006.SZ,002006,精功科技,浙江,专用机械,20040625
474,002007.SZ,002007,华兰生物,河南,生物制药,20040625
475,002008.SZ,002008,大族激光,深圳,电器仪表,20040625
476,002009.SZ,002009,天奇股份,江苏,工程机械,20040629
477,002010.SZ,002010,传化智联,浙江,仓储物流,20040629
478,002011.SZ,002011,盾安环境,浙江,工程机械,20040705
479,002012.SZ,002012,凯恩股份,浙江,造纸,20040705
480,002013.SZ,002013,中航机电,湖北,航空,20040705
481,002014.SZ,002014,永新股份,安徽,塑料,20040708
482,002015.SZ,002015,协鑫能科,江苏,新型电力,20040708
483,002016.SZ,002016,世荣兆业,广东,区域地产,20040708
484,002017.SZ,002017,东信和平,广东,通信设备,20040713
485,002019.SZ,002019,亿帆医药,浙江,化学制药,20040713
486,002020.SZ,002020,京新药业,浙江,化学制药,20040715
487,002021.SZ,002021,ST中捷,浙江,纺织机械,20040715
488,002022.SZ,002022,科华生物,上海,医疗保健,20040721
489,002023.SZ,002023,海特高新,四川,航空,20040721
490,002024.SZ,002024,苏宁易购,江苏,电器连锁,20040721
491,002025.SZ,002025,航天电器,贵州,元器件,20040726
492,002026.SZ,002026,山东威达,山东,机械基件,20040727
493,002027.SZ,002027,分众传媒,广东,影视音像,20040804
494,002028.SZ,002028,思源电气,上海,电气设备,20040805
495,002029.SZ,002029,七匹狼,福建,服饰,20040806
496,002030.SZ,002030,达安基因,广东,生物制药,20040809
497,002031.SZ,002031,巨轮智能,广东,汽车配件,20040816
498,002032.SZ,002032,苏泊尔,浙江,家用电器,20040817
499,002033.SZ,002033,丽江股份,云南,旅游景点,20040825
500,002034.SZ,002034,旺能环境,浙江,环境保护,20040826
501,002035.SZ,002035,华帝股份,广东,家用电器,20040901
502,002036.SZ,002036,联创电子,江西,元器件,20040903
503,002037.SZ,002037,保利联合,贵州,化工原料,20040908
504,002038.SZ,002038,双鹭药业,北京,生物制药,20040909
505,002039.SZ,002039,黔源电力,贵州,水力发电,20050303
506,002040.SZ,002040,南京港,江苏,港口,20050325
507,002041.SZ,002041,登海种业,山东,种植业,20050418
508,002042.SZ,002042,华孚时尚,安徽,纺织,20050427
509,002043.SZ,002043,兔宝宝,浙江,其他建材,20050510
510,002044.SZ,002044,美年健康,江苏,医疗保健,20050518
511,002045.SZ,002045,国光电器,广东,元器件,20050523
512,002046.SZ,002046,国机精工,河南,机械基件,20050526
513,002047.SZ,002047,宝鹰股份,深圳,装修装饰,20050531
514,002048.SZ,002048,宁波华翔,浙江,汽车配件,20050603
515,002049.SZ,002049,紫光国微,河北,元器件,20050606
516,002050.SZ,002050,三花智控,浙江,机械基件,20050607
517,002051.SZ,002051,中工国际,北京,建筑工程,20060619
518,002052.SZ,002052,ST同洲,深圳,通信设备,20060627
519,002053.SZ,002053,云南能投,云南,食品,20060627
520,002054.SZ,002054,德美化工,广东,化工原料,20060725
521,002055.SZ,002055,得润电子,深圳,元器件,20060725
522,002056.SZ,002056,横店东磁,浙江,元器件,20060802
523,002057.SZ,002057,中钢天源,安徽,元器件,20060802
524,002058.SZ,002058,*ST威尔,上海,电器仪表,20060802
525,002059.SZ,002059,云南旅游,云南,旅游景点,20060810
526,002060.SZ,002060,粤水电,广东,建筑工程,20060810
527,002061.SZ,002061,浙江交科,浙江,建筑工程,20060816
528,002062.SZ,002062,宏润建设,浙江,建筑工程,20060816
529,002063.SZ,002063,远光软件,广东,软件服务,20060823
530,002064.SZ,002064,华峰化学,浙江,化纤,20060823
531,002065.SZ,002065,东华软件,北京,软件服务,20060823
532,002066.SZ,002066,瑞泰科技,北京,其他建材,20060823
533,002067.SZ,002067,景兴纸业,浙江,造纸,20060915
534,002068.SZ,002068,黑猫股份,江西,化工原料,20060915
535,002069.SZ,002069,獐子岛,辽宁,渔业,20060928
536,002072.SZ,002072,*ST凯瑞,山东,商贸代理,20061018
537,002073.SZ,002073,软控股份,山东,软件服务,20061018
538,002074.SZ,002074,国轩高科,安徽,电气设备,20061018
539,002075.SZ,002075,沙钢股份,江苏,特种钢,20061025
540,002076.SZ,002076,ST雪莱,广东,家用电器,20061025
541,002077.SZ,002077,大港股份,江苏,半导体,20061116
542,002078.SZ,002078,太阳纸业,山东,造纸,20061116
543,002079.SZ,002079,苏州固锝,江苏,半导体,20061116
544,002080.SZ,002080,中材科技,江苏,化纤,20061120
545,002081.SZ,002081,金螳螂,江苏,装修装饰,20061120
546,002082.SZ,002082,万邦德,浙江,中成药,20061120
547,002083.SZ,002083,孚日股份,山东,纺织,20061124
548,002084.SZ,002084,海鸥住工,广东,家居用品,20061124
549,002085.SZ,002085,万丰奥威,浙江,汽车配件,20061128
550,002086.SZ,002086,*ST东洋,山东,渔业,20061128
551,002087.SZ,002087,新野纺织,河南,纺织,20061130
552,002088.SZ,002088,鲁阳节能,山东,矿物制品,20061130
553,002089.SZ,002089,ST新海,江苏,通信设备,20061130
554,002090.SZ,002090,金智科技,江苏,软件服务,20061208
555,002091.SZ,002091,江苏国泰,江苏,商贸代理,20061208
556,002092.SZ,002092,中泰化学,新疆,化工原料,20061208
557,002093.SZ,002093,国脉科技,福建,电信运营,20061215
558,002094.SZ,002094,青岛金王,山东,日用化工,20061215
559,002095.SZ,002095,生意宝,浙江,互联网,20061215
560,002096.SZ,002096,南岭民爆,湖南,化工原料,20061222
561,002097.SZ,002097,山河智能,湖南,工程机械,20061222
562,002098.SZ,002098,浔兴股份,福建,服饰,20061222
563,002099.SZ,002099,海翔药业,浙江,化学制药,20061226
564,002100.SZ,002100,天康生物,新疆,饲料,20061226
565,002101.SZ,002101,广东鸿图,广东,汽车配件,20061229
566,002102.SZ,002102,ST冠福,福建,化学制药,20061229
567,002103.SZ,002103,广博股份,浙江,文教休闲,20070110
568,002104.SZ,002104,恒宝股份,江苏,元器件,20070110
569,002105.SZ,002105,信隆健康,深圳,文教休闲,20070112
570,002106.SZ,002106,莱宝高科,深圳,元器件,20070112
571,002107.SZ,002107,沃华医药,山东,中成药,20070124
572,002108.SZ,002108,沧州明珠,河北,塑料,20070124
573,002109.SZ,002109,兴化股份,陕西,化工原料,20070126
574,002110.SZ,002110,三钢闽光,福建,普钢,20070126
575,002111.SZ,002111,威海广泰,山东,航空,20070126
576,002112.SZ,002112,三变科技,浙江,电气设备,20070208
577,002113.SZ,002113,ST天润,湖南,互联网,20070208
578,002114.SZ,002114,罗平锌电,云南,铅锌,20070215
579,002115.SZ,002115,三维通信,浙江,广告包装,20070215
580,002116.SZ,002116,中国海诚,上海,建筑工程,20070215
581,002117.SZ,002117,东港股份,山东,广告包装,20070302
582,002118.SZ,002118,紫鑫药业,吉林,中成药,20070302
583,002119.SZ,002119,康强电子,浙江,半导体,20070302
584,002120.SZ,002120,韵达股份,浙江,仓储物流,20070306
585,002121.SZ,002121,科陆电子,深圳,电器仪表,20070306
586,002122.SZ,002122,ST天马,浙江,机械基件,20070328
587,002123.SZ,002123,梦网科技,辽宁,互联网,20070328
588,002124.SZ,002124,天邦股份,浙江,饲料,20070403
589,002125.SZ,002125,湘潭电化,湖南,化工原料,20070403
590,002126.SZ,002126,银轮股份,浙江,汽车配件,20070418
591,002127.SZ,002127,南极电商,江苏,互联网,20070418
592,002128.SZ,002128,露天煤业,内蒙,煤炭开采,20070418
593,002129.SZ,002129,中环股份,天津,半导体,20070420
594,002130.SZ,002130,沃尔核材,深圳,电气设备,20070420
595,002131.SZ,002131,利欧股份,浙江,互联网,20070427
596,002132.SZ,002132,恒星科技,河南,钢加工,20070427
597,002133.SZ,002133,广宇集团,浙江,全国地产,20070427
598,002134.SZ,002134,天津普林,天津,元器件,20070516
599,002135.SZ,002135,东南网架,浙江,建筑工程,20070530
600,002136.SZ,002136,安纳达,安徽,化工原料,20070530
601,002137.SZ,002137,实益达,深圳,通信设备,20070613
602,002138.SZ,002138,顺络电子,深圳,元器件,20070613
603,002139.SZ,002139,拓邦股份,深圳,元器件,20070629
604,002140.SZ,002140,东华科技,安徽,建筑工程,20070712
605,002141.SZ,002141,贤丰控股,广东,元器件,20070720
606,002142.SZ,002142,宁波银行,浙江,银行,20070719
607,002144.SZ,002144,宏达高科,浙江,纺织,20070803
608,002145.SZ,002145,中核钛白,甘肃,化工原料,20070803
609,002146.SZ,002146,荣盛发展,河北,全国地产,20070808
610,002147.SZ,002147,*ST新光,安徽,区域地产,20070808
611,002148.SZ,002148,北纬科技,北京,互联网,20070810
612,002149.SZ,002149,西部材料,陕西,小金属,20070810
613,002150.SZ,002150,通润装备,江苏,机械基件,20070810
614,002151.SZ,002151,北斗星通,北京,通信设备,20070813
615,002152.SZ,002152,广电运通,广东,IT设备,20070813
616,002153.SZ,002153,石基信息,北京,软件服务,20070813
617,002154.SZ,002154,报喜鸟,浙江,服饰,20070816
618,002155.SZ,002155,湖南黄金,湖南,黄金,20070816
619,002156.SZ,002156,通富微电,江苏,半导体,20070816
620,002157.SZ,002157,正邦科技,江西,饲料,20070817
621,002158.SZ,002158,汉钟精机,上海,工程机械,20070817
622,002159.SZ,002159,三特索道,湖北,旅游服务,20070817
623,002160.SZ,002160,常铝股份,江苏,铝,20070821
624,002161.SZ,002161,远望谷,深圳,通信设备,20070821
625,002162.SZ,002162,悦心健康,上海,陶瓷,20070823
626,002163.SZ,002163,海南发展,深圳,装修装饰,20070823
627,002164.SZ,002164,宁波东力,浙江,电气设备,20070823
628,002165.SZ,002165,红宝丽,江苏,化工原料,20070913
629,002166.SZ,002166,莱茵生物,广西,中成药,20070913
630,002167.SZ,002167,东方锆业,广东,小金属,20070913
631,002168.SZ,002168,惠程科技,深圳,互联网,20070919
632,002169.SZ,002169,智光电气,广东,电气设备,20070919
633,002170.SZ,002170,芭田股份,深圳,农药化肥,20070919
634,002171.SZ,002171,楚江新材,安徽,铜,20070921
635,002172.SZ,002172,澳洋健康,江苏,化纤,20070921
636,002173.SZ,002173,创新医疗,浙江,医疗保健,20070925
637,002174.SZ,002174,游族网络,福建,互联网,20070925
638,002175.SZ,002175,*ST东网,广西,电器仪表,20071012
639,002176.SZ,002176,江特电机,江西,电气设备,20071012
640,002177.SZ,002177,御银股份,广东,IT设备,20071101
641,002178.SZ,002178,延华智能,上海,建筑工程,20071101
642,002179.SZ,002179,中航光电,河南,元器件,20071101
643,002180.SZ,002180,纳思达,广东,IT设备,20071113
644,002181.SZ,002181,粤传媒,广东,出版业,20071116
645,002182.SZ,002182,云海金属,江苏,小金属,20071113
646,002183.SZ,002183,怡亚通,深圳,仓储物流,20071113
647,002184.SZ,002184,海得控制,上海,软件服务,20071116
648,002185.SZ,002185,华天科技,甘肃,半导体,20071120
649,002186.SZ,002186,全聚德,北京,酒店餐饮,20071120
650,002187.SZ,002187,广百股份,广东,百货,20071122
651,002188.SZ,002188,*ST巴士,浙江,广告包装,20071122
652,002189.SZ,002189,中光学,河南,元器件,20071203
653,002190.SZ,002190,成飞集成,四川,汽车配件,20071203
654,002191.SZ,002191,劲嘉股份,深圳,广告包装,20071205
655,002192.SZ,002192,融捷股份,广东,小金属,20071205
656,002193.SZ,002193,如意集团,山东,纺织,20071207
657,002194.SZ,002194,武汉凡谷,湖北,通信设备,20071207
658,002195.SZ,002195,二三四五,上海,软件服务,20071212
659,002196.SZ,002196,方正电机,浙江,纺织机械,20071212
660,002197.SZ,002197,证通电子,深圳,电器仪表,20071218
661,002198.SZ,002198,嘉应制药,广东,中成药,20071218
662,002199.SZ,002199,东晶电子,浙江,元器件,20071221
663,002200.SZ,002200,ST云投,云南,环境保护,20071221
664,002201.SZ,002201,九鼎新材,江苏,玻璃,20071226
665,002202.SZ,002202,金风科技,新疆,电气设备,20071226
666,002203.SZ,002203,海亮股份,浙江,铜,20080116
667,002204.SZ,002204,大连重工,辽宁,专用机械,20080116
668,002205.SZ,002205,国统股份,新疆,其他建材,20080123
669,002206.SZ,002206,海利得,浙江,化纤,20080123
670,002207.SZ,002207,准油股份,新疆,石油开采,20080128
671,002208.SZ,002208,合肥城建,安徽,区域地产,20080128
672,002209.SZ,002209,达意隆,广东,轻工机械,20080130
673,002210.SZ,002210,*ST飞马,深圳,仓储物流,20080130
674,002211.SZ,002211,宏达新材,上海,橡胶,20080201
675,002212.SZ,002212,天融信,广东,软件服务,20080201
676,002213.SZ,002213,大为股份,深圳,汽车配件,20080201
677,002214.SZ,002214,大立科技,浙江,电器仪表,20080218
678,002215.SZ,002215,诺普信,深圳,农药化肥,20080218
679,002216.SZ,002216,三全食品,河南,食品,20080220
680,002217.SZ,002217,合力泰,福建,元器件,20080220
681,002218.SZ,002218,拓日新能,深圳,电气设备,20080228
682,002219.SZ,002219,*ST恒康,甘肃,中成药,20080306
683,002221.SZ,002221,东华能源,江苏,石油贸易,20080306
684,002222.SZ,002222,福晶科技,福建,元器件,20080319
685,002223.SZ,002223,鱼跃医疗,江苏,医疗保健,20080418
686,002224.SZ,002224,三力士,浙江,橡胶,20080425
687,002225.SZ,002225,濮耐股份,河南,其他建材,20080425
688,002226.SZ,002226,江南化工,安徽,化工原料,20080506
689,002227.SZ,002227,奥特迅,深圳,电气设备,20080506
690,002228.SZ,002228,合兴包装,福建,广告包装,20080508
691,002229.SZ,002229,鸿博股份,福建,广告包装,20080508
692,002230.SZ,002230,科大讯飞,安徽,软件服务,20080512
693,002231.SZ,002231,奥维通信,辽宁,通信设备,20080512
694,002232.SZ,002232,启明信息,吉林,软件服务,20080509
695,002233.SZ,002233,塔牌集团,广东,水泥,20080516
696,002234.SZ,002234,民和股份,山东,农业综合,20080516
697,002235.SZ,002235,安妮股份,福建,互联网,20080516
698,002236.SZ,002236,大华股份,浙江,电器仪表,20080520
699,002237.SZ,002237,恒邦股份,山东,黄金,20080520
700,002238.SZ,002238,天威视讯,深圳,影视音像,20080526
701,002239.SZ,002239,奥特佳,江苏,汽车配件,20080522
702,002240.SZ,002240,盛新锂能,深圳,小金属,20080523
703,002241.SZ,002241,歌尔股份,山东,元器件,20080522
704,002242.SZ,002242,九阳股份,山东,家用电器,20080528
705,002243.SZ,002243,力合科创,深圳,塑料,20080528
706,002244.SZ,002244,滨江集团,浙江,区域地产,20080529
707,002245.SZ,002245,蔚蓝锂芯,江苏,电气设备,20080605
708,002246.SZ,002246,北化股份,四川,化工原料,20080605
709,002247.SZ,002247,聚力文化,浙江,造纸,20080612
710,002248.SZ,002248,华东数控,山东,机床制造,20080612
711,002249.SZ,002249,大洋电机,广东,电气设备,20080619
712,002250.SZ,002250,联化科技,浙江,化工原料,20080619
713,002251.SZ,002251,步步高,湖南,超市连锁,20080619
714,002252.SZ,002252,上海莱士,上海,生物制药,20080623
715,002253.SZ,002253,川大智胜,四川,软件服务,20080623
716,002254.SZ,002254,泰和新材,山东,化纤,20080625
717,002255.SZ,002255,海陆重工,江苏,专用机械,20080625
718,002256.SZ,002256,兆新股份,深圳,新型电力,20080625
719,002258.SZ,002258,利尔化学,四川,农药化肥,20080708
720,002259.SZ,002259,*ST升达,四川,供气供热,20080716
721,002261.SZ,002261,拓维信息,湖南,互联网,20080723
722,002262.SZ,002262,恩华药业,江苏,化学制药,20080723
723,002263.SZ,002263,大东南,浙江,塑料,20080728
724,002264.SZ,002264,新华都,福建,超市连锁,20080731
725,002265.SZ,002265,西仪股份,云南,汽车配件,20080806
726,002266.SZ,002266,浙富控股,浙江,环境保护,20080806
727,002267.SZ,002267,陕天然气,陕西,供气供热,20080813
728,002268.SZ,002268,卫士通,四川,软件服务,20080811
729,002269.SZ,002269,美邦服饰,上海,服饰,20080828
730,002270.SZ,002270,华明装备,山东,电气设备,20080905
731,002271.SZ,002271,东方雨虹,北京,其他建材,20080910
732,002272.SZ,002272,川润股份,四川,机械基件,20080919
733,002273.SZ,002273,水晶光电,浙江,元器件,20080919
734,002274.SZ,002274,华昌化工,江苏,农药化肥,20080925
735,002275.SZ,002275,桂林三金,广西,中成药,20090710
736,002276.SZ,002276,万马股份,浙江,电气设备,20090710
737,002277.SZ,002277,友阿股份,湖南,百货,20090717
738,002278.SZ,002278,神开股份,上海,化工机械,20090811
739,002279.SZ,002279,久其软件,北京,软件服务,20090811
740,002280.SZ,002280,联络互动,浙江,软件服务,20090821
741,002281.SZ,002281,光迅科技,湖北,通信设备,20090821
742,002282.SZ,002282,博深股份,河北,轻工机械,20090821
743,002283.SZ,002283,天润工业,山东,汽车配件,20090821
